"Data collected and analyzed for the article, ""Reference Rot in the Digital Humanities Literature: An Analysis of Citations Containing Website Links in DHQ,"" by Zach Coble and Jojo Karlin. Available under a Creative Commons Attribution-NonCommercial 4.0 International (CC BY-NC 4.0) license; https://creativecommons.org/licenses/by-nc/4.0/.",,,,,,,,
,,,,,,,,
article_URL,article_pubDate,article_authorLN,article_authorFN,article_title,article_publication,link_citation,link_URL,link_status
http://digitalhumanities.org/dhq/vol/3/1/000030/000030.html,2009,Cayless,Hugh,Epigraphy in 2017,DHQ,"Unsworth, J. Scholarly Primitives: what methods do humanities researchers have in common, and how might our tools reflect this? Symposium on Humanities Computing: formal methods, experimental practice sponsored by King's College, London, 13 May 2000. http://www.iath.virginia.edu/~jmu2m/Kings.5-00/primitives.html",http://www.iath.virginia.edu/~jmu2m/Kings.5-00/primitives.html,"page doesn't exist, site doesn't exist"
http://digitalhumanities.org/dhq/vol/3/1/000032/000032.html,2009,Finkel,Raphael,What Your Teacher Told You is True: Latin Verbs Have Four Principal Parts,DHQ,"Warning: Biblio formatting not applied. Finkel R. ShenL. StumpG. ThesayiS. KATR: A Set-based Extension of DATR. Technical Report 346-02, University of Kentucky Department of Computer Science, Lexington, KY. 2002. ftp://ftp.cs.uky.edu/cs/techreports/346-02.pdf",ftp://ftp.cs.uky.edu/cs/techreports/346-02.pdf,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/3/1/000032/000032.html,2009,Finkel,Raphael,What Your Teacher Told You is True: Latin Verbs Have Four Principal Parts,DHQ,"Finkel, Raphael, and Gregory Stump. “A Default Inheritance Hierarchy for Computing Hebrew Verb Morphology”. Literary and Linguistic Computing 22: 2 (2007), pp. 117-136. dx.doi.org/10.1093/llc/fqm004",dx.doi.org/10.1093/llc/fqm004,page exists
http://digitalhumanities.org/dhq/vol/3/1/000032/000032.html,2009,Finkel,Raphael,What Your Teacher Told You is True: Latin Verbs Have Four Principal Parts,DHQ,"Wikipedia. Huffman Coding. , 2009. http://en.wikipedia.org/wiki/Huffman_coding",http://en.wikipedia.org/wiki/Huffman_coding,page exists
http://digitalhumanities.org/dhq/vol/3/1/000034/000034.html,2009,Crane,Gregory,Classics in the Million Book Library,DHQ,"CraneGregory. Comments on the APA Task For on Electronic Publications: Issues and Recommendations for Discussion (draft of October 20, 2006). http://www.stoa.org/varia/apacomments.pdf",http://www.stoa.org/varia/apacomments.pdf,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/3/1/000034/000034.html,2009,Crane,Gregory,Classics in the Million Book Library,DHQ,"Crane, Gregory, and Alison Jones. The Perseus American Collection 1.0. 2006. http://dl.tufts.edu//view_pdf.jsp?urn=tufts:facpubs:gcrane-2006.00001",http://dl.tufts.edu//view_pdf.jsp?urn=tufts:facpubs:gcrane-2006.00001,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/3/1/000034/000034.html,2009,Crane,Gregory,Classics in the Million Book Library,DHQ,"Crane, Gregory. “What Do You Do with A Million Books?”. D-Lib Magazine 12: 3 (2006). http://www.dlib.org/dlib/march06/crane/03crane.html",http://www.dlib.org/dlib/march06/crane/03crane.html,page exists
http://digitalhumanities.org/dhq/vol/3/1/000034/000034.html,2009,Crane,Gregory,Classics in the Million Book Library,DHQ,"Warning: Biblio formatting not applied. CraneGregory. AmyFriedlander. Many More than a Million: Building the Digital Environment for the Age of Abundance . Report of a One-Day Seminar on Promoting Digital Scholarship Sponsored by the Council on Library and Information Resources. November 28, 2007 Final Report. March 1, 2008. http://www.clir.org/activities/digitalscholar/Nov28final.pdf",http://www.clir.org/activities/digitalscholar/Nov28final.pdf,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/3/1/000034/000034.html,2009,Crane,Gregory,Classics in the Million Book Library,DHQ,"Don, Anthony, Elena Zheleva, Machon Gregory, Sureyya Tarkan, Loretta Auvil, Tanya Clement, Ben Shneiderman and Catherine Plaisant. “Discovering Usage Patterns in Text Collections: Integrating Text Mining with Visualization”. Presented at CIKM 2007. Proceedings of the Sixteenth ACM Conference on Information and Knowledge Management (2007), pp. 213-222. http://hcil.cs.umd.edu/trs/2007-08/2007-08.pdf",http://hcil.cs.umd.edu/trs/2007-08/2007-08.pdf,page exists
http://digitalhumanities.org/dhq/vol/3/1/000034/000034.html,2009,Crane,Gregory,Classics in the Million Book Library,DHQ,"KyrillidouM., and M. Young. ARL Statistics 2005-06: a compilation of statistics from the one hundred and twenty-three members of the Association of Research Libraries. http://www.arl.org/bm~doc/arlstats06.pdf",http://www.arl.org/bm~doc/arlstats06.pdf,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/3/1/000034/000034.html,2009,Crane,Gregory,Classics in the Million Book Library,DHQ,"Lavoie, Brian, Lynn Silipigni Connaway and Lorcan Dempsey. “Anatomy of Aggregate Collections: The Example of Google for Print Libraries”. D-Lib Magazine 11: 9 (2005). http://www.dlib.org/dlib/september05/lavoie/09lavoie.html",http://www.dlib.org/dlib/september05/lavoie/09lavoie.html,page exists
http://digitalhumanities.org/dhq/vol/3/1/000034/000034.html,2009,Crane,Gregory,Classics in the Million Book Library,DHQ,"Mimno, David, and Andrew McCallum. “Mining a Digital Library for Influential Authors”. Presented at JCDL 2007. Proceedings of the 2007 Joint ACM-IEEE Conference on Digital Libraries (2007), pp. 105-106. http://www.cs.umass.edu/~mccallum/papers/authors-jcdl07.pdf",http://www.cs.umass.edu/~mccallum/papers/authors-jcdl07.pdf,"redirected, to same page"
http://digitalhumanities.org/dhq/vol/3/1/000034/000034.html,2009,Crane,Gregory,Classics in the Million Book Library,DHQ,"Smith, David A., and Gregory Crane. “Disambiguating Geographic Names in a Historical Digital Library”. Presented at ECDL 2001. Proceedings of the Fifth European Conference on Research and Advanced Technology for Digital Libraries (2001), pp. 127-136. http://perseus.mpiwg-berlin.mpg.de/Articles/geodl01.pdf",http://perseus.mpiwg-berlin.mpg.de/,"page doesn't exist, site doesn't exist"
http://digitalhumanities.org/dhq/vol/3/1/000034/000034.html,2009,Crane,Gregory,Classics in the Million Book Library,DHQ,"Stewart, Gordon, Gregory Crane and Alison Babeu. “A New Generation of Textual Corpora: Mining Corpora from Very Large Collections”. Presented at JCDL. Proceedings of the Seventh ACM/IEEE-CS Joint Conference on Digital Libraries (2007), pp. 356-365. http://www.cs.princeton.edu/~jsseven/papers/corpora/corpora.pdf",http://www.cs.princeton.edu/~jsseven/papers/corpora/corpora.pdf,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/3/2/000037/000037.html,2009,Kirschenbaum,Matt,Done: Finishing Projects in the Digital Humanities,DHQ,,,
http://digitalhumanities.org/dhq/vol/3/2/000039/000039.html,2009,Sewell,David,"It’s For Sale, So It Must Be Finished: Digital Projects in the Scholarly Publishing World",DHQ,"Wikipedia. Unfinished Work (discussion page). Wikipedia: the Free Encyclopedia, 2007. http://en.wikipedia.org/wiki/Talk:Unfinished_work",http://en.wikipedia.org/wiki/Talk:Unfinished_work,page exists
http://digitalhumanities.org/dhq/vol/3/2/000039/000039.html,2009,Sewell,David,"It’s For Sale, So It Must Be Finished: Digital Projects in the Scholarly Publishing World",DHQ,"Bryant, John, Haskell Springer and John Unsworth, eds. The Melville Electronic Library. The Institute for Advanced Technology in the Humanities, 2000. http://rotunda.upress.virginia.edu/melville",http://rotunda.upress.virginia.edu/melville,page exists
http://digitalhumanities.org/dhq/vol/3/2/000039/000039.html,2009,Sewell,David,"It’s For Sale, So It Must Be Finished: Digital Projects in the Scholarly Publishing World",DHQ,"Bryant, John, ed. Herman Melville's 'Typee': A Fluid-Text Edition. University of Virginia Press, 2006. http://www3.iath.virginia.edu/melville/",http://www3.iath.virginia.edu/melville/,"redirected, to same page"
http://digitalhumanities.org/dhq/vol/3/2/000039/000039.html,2009,Sewell,David,"It’s For Sale, So It Must Be Finished: Digital Projects in the Scholarly Publishing World",DHQ,"Crackel, Theodore J., ed. The Papers of George Washington Digital Edition. University of Virginia Press, 2007. http://rotunda.upress.virginia.edu/founders/GEWN.html",http://rotunda.upress.virginia.edu/founders/GEWN.html,page exists
http://digitalhumanities.org/dhq/vol/3/2/000039/000039.html,2009,Sewell,David,"It’s For Sale, So It Must Be Finished: Digital Projects in the Scholarly Publishing World",DHQ,,,page exists
http://digitalhumanities.org/dhq/vol/3/2/000041/000041.html,2009,Argamon,Shlomo,"Words, Patterns and Documents: Experiments in Machine Learning and Text Analysis",DHQ,"Crane, Gregory. “What Do You Do with A Million Books?”. D-Lib Magazine 12: 3 (2006). http://www.dlib.org/dlib/march06/crane/03crane.html",http://www.dlib.org/dlib/march06/crane/03crane.html,page exists
http://digitalhumanities.org/dhq/vol/3/2/000043/000043.html,2009,Argamon,Shlomo,"Gender, Race, and Nationality in Black Drama, 1950-2006: Mining Differences in Language Use in Authors and their Characters",DHQ,"Black Drama - 1850 to the Present. Alexandria: Alexander Street Press, 2005. http://solomon.bld2.alexanderstreet.com/",http://solomon.bld2.alexanderstreet.com/,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/3/2/000043/000043.html,2009,Argamon,Shlomo,"Gender, Race, and Nationality in Black Drama, 1950-2006: Mining Differences in Language Use in Authors and their Characters",DHQ,"SerafiniT., Zanni L. and Zanghirati G. Parallel GDPT. http://dm.unife.it/gpdt/",http://dm.unife.it/gpdt/,page exists
http://digitalhumanities.org/dhq/vol/3/2/000043/000043.html,2009,Argamon,Shlomo,"Gender, Race, and Nationality in Black Drama, 1950-2006: Mining Differences in Language Use in Authors and their Characters",DHQ,University of Chicago. PhiloLogic . http://philologic.uchicago.edu/,http://philologic.uchicago.edu/,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/3/2/000043/000043.html,2009,Argamon,Shlomo,"Gender, Race, and Nationality in Black Drama, 1950-2006: Mining Differences in Language Use in Authors and their Characters",DHQ,University of Chicago. PhiloMine. http://philologic.uchicago.edu/philomine/,http://philologic.uchicago.edu/philomine/,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/3/2/000043/000043.html,2009,Argamon,Shlomo,"Gender, Race, and Nationality in Black Drama, 1950-2006: Mining Differences in Language Use in Authors and their Characters",DHQ,"Eibe, Frank, Hall Mark and Witten Ian. Weka3. http://www.cs.waikato.ac.nz/ml/weka/",http://www.cs.waikato.ac.nz/ml/weka/,page exists
http://digitalhumanities.org/dhq/vol/3/2/000045/000045.html,2009,Meehan,Sean Ross,"Text Minding: “A Response to Gender, Race, and Nationality in Black Drama, 1850-2000: Mining Differences in Language Use in Authors and their Characters”",DHQ,,,
http://digitalhumanities.org/dhq/vol/3/2/000047/000047.html,2009,Toton,Sarah,Teaching and Learning from the U.S. South in Global Contexts: A Case Study of Southern Spaces and Southcomb,DHQ,Warning: Biblio formatting not applied. AmericanSouth.org. AmericanSouth.org: Interim Report to the Andrew W. Mellon Foundation. August 2002. http://www.metascholar.org/pdfs/AmericanSouth2.pdf,http://www.metascholar.org/pdfs/AmericanSouth2.pdf,page exists
http://digitalhumanities.org/dhq/vol/3/2/000048/000048.html,2009,Drucker,Johanna,"A Review of Matthew Kirschenbaum, Mechanisms: New Media and the Forensic Imagination Cambridge, MA and London, UK: MIT University Press, 2008",DHQ,,,
http://digitalhumanities.org/dhq/vol/3/3/000050/000050.html,2009,Earhart,Amy,Introduction,DHQ,The Universal Digital Library. Carnegie Mellon University. http://www.ulib.org/,http://www.ulib.org/,"redirected, to same page"
http://digitalhumanities.org/dhq/vol/3/3/000050/000050.html,2009,Earhart,Amy,Introduction,DHQ,"Unsworth, John, et al. Our Cultural Commonwealth: The Report of the American Council of Learned Societies Commission on Cyberinfrastructure for the Humanities and Social Sciences. The ACLS Report. 2006. http://www.acls.org/cyberinfrastructure/ourculturalcommonwealth.pdf",http://www.acls.org/cyberinfrastructure/ourculturalcommonwealth.pdf,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/3/3/000050/000050.html,2009,Earhart,Amy,Introduction,DHQ,"Zorich, Diane M. A Survey of Digital Humanities Centers in the United States. Washington DC: Council on Library and Information Resources, 2008. http://www.clir.org/pubs/abstract/pub143abst.html",http://www.clir.org/pubs/abstract/pub143abst.html,"redirected, to same page"
http://digitalhumanities.org/dhq/vol/3/3/000052/000052.html,2009,Eaves,Morris,Picture Problems: X-Editing Images 1992-2010,DHQ,ClaburnThomas. “Google Patent Imagines Robots Indexing The Grocery Aisle”. Information Week (4 January 2008). http://www.informationweek.com/news/showarticle.jhtml?articleid=205208105,http://www.informationweek.com/news/showarticle.jhtml?articleid=205208105,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/3/3/000052/000052.html,2009,Eaves,Morris,Picture Problems: X-Editing Images 1992-2010,DHQ,"Eaves, Morris. “Crafting Editorial Settlements”. RoN: Romanticism on the Net 41-42 (February-May 2006). http://www.erudit.org/revue/ron/2006/v/n41-42/013150ar.html",http://www.erudit.org/revue/ron/2006/v/n41-42/013150ar.html,"redirected, to same page"
http://digitalhumanities.org/dhq/vol/3/3/000052/000052.html,2009,Eaves,Morris,Picture Problems: X-Editing Images 1992-2010,DHQ,"Jaschik, Scott. “University Presses Start to Sell via Kindle”. Inside Higher Ed 24 (June 2008). http://www.insidehighered.com/news/2008/06/24/kindle",http://www.insidehighered.com/news/2008/06/24/kindle,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/3/3/000052/000052.html,2009,Eaves,Morris,Picture Problems: X-Editing Images 1992-2010,DHQ,"Misic, Vladimir, and Kari Kraus. “Digital Representation and Compression of William Blake's Hand-Colored Engravings”. Presented at MW 2002. Proceedings of the Museums and the Web Conference 2002 (2002). http://www.archimuse.com/mw2002/papers/misic/misic.html",http://www.archimuse.com/mw2002/papers/misic/misic.html,page exists
http://digitalhumanities.org/dhq/vol/3/3/000052/000052.html,2009,Eaves,Morris,Picture Problems: X-Editing Images 1992-2010,DHQ,"Eaves, Morris, Robert Essick and Joseph Viscomi, eds. The William Blake Archive. Institute for Advanced Technology in the Humanities, University of Virginia, 1996-present. http://www.blakearchive.org/",http://www.blakearchive.org/,page exists
http://digitalhumanities.org/dhq/vol/3/3/000052/000052.html,2009,Eaves,Morris,Picture Problems: X-Editing Images 1992-2010,DHQ,Criticism of Java. Wikipedia. https://en.wikipedia.org/wiki/Criticism_of_Java,https://en.wikipedia.org/wiki/Criticism_of_Java,page exists
http://digitalhumanities.org/dhq/vol/3/3/000052/000052.html,2009,Eaves,Morris,Picture Problems: X-Editing Images 1992-2010,DHQ,JPEG. Wikipedia. https://en.wikipedia.org/wiki/JPEG,https://en.wikipedia.org/wiki/JPEG,page exists
http://digitalhumanities.org/dhq/vol/3/3/000052/000052.html,2009,Eaves,Morris,Picture Problems: X-Editing Images 1992-2010,DHQ,JPEG 2000. Wikipedia. https://en.wikipedia.org/wiki/JPEG2000,https://en.wikipedia.org/wiki/JPEG2000,"redirected, to same page"
http://digitalhumanities.org/dhq/vol/3/3/000052/000052.html,2009,Eaves,Morris,Picture Problems: X-Editing Images 1992-2010,DHQ,Java [programming language]. Wikipedia. https://en.wikipedia.org/wiki/Java_(programming_language),https://en.wikipedia.org/wiki/Java_(programming_language),page exists
http://digitalhumanities.org/dhq/vol/3/3/000052/000052.html,2009,Eaves,Morris,Picture Problems: X-Editing Images 1992-2010,DHQ,Java Performance. Wikipedia. https://en.wikipedia.org/wiki/Java_performance,https://en.wikipedia.org/wiki/Java_performance,page exists
http://digitalhumanities.org/dhq/vol/3/3/000054/000054.html,2009,Shillingsburg,Peter,How Literary Works Exist: Convenient Scholarly Editions,DHQ,"Siemens, Ray. “Text Analysis and the Dynamic Edition? A Working Paper, Briefly Articulating Some Concerns with an Algorithmic Approach to the Electronic Scholarly Edition”. Text Technology 14 (2005), pp. 91-98. http://texttechnology.mcmaster.ca/pdf/vol14_1_09.pdf",http://texttechnology.mcmaster.ca/pdf/vol14_1_09.pdf,page exists
http://digitalhumanities.org/dhq/vol/3/3/000056/000056.html,2009,Bjork,Olin,Reinventing the Classroom Edition: Paradise Lost Book IX Flash Audiotext,DHQ,,,
http://digitalhumanities.org/dhq/vol/3/3/000058/000058.html,2009,Lyman,Eugene,“May the Text Rise up to Meet You”: New Ways of Reading Old Manuscripts,DHQ,,,
http://digitalhumanities.org/dhq/vol/3/3/000060/000060.html,2009,Roundtree,Aimee,Simulated Visuals: Some Rhetorical and Ethical Implications,DHQ,,,
http://digitalhumanities.org/dhq/vol/3/3/000062/000062.html,2009,Raabe,Wesley,Over Uncle Tom's Dead Body: Publication Context and Textual Variation in Harriet Beecher Stowe's Uncle Tom's Cabin,DHQ,,,
http://digitalhumanities.org/dhq/vol/3/3/000064/000064.html,2009,McDonough,Jerome,"XML, Interoperability and the Social Construction of Markup Languages: The Library Example",DHQ,"Bosak, John, and Tim Bray. “XML and the Second-Generation Web”. Scientific American 280: 5 (1999). http://search.ebscohost.com/login.aspx?direct=true&db=aph&an=1775198&site=ehost-live",http://search.ebscohost.com/login.aspx?direct=true&db=aph&an=1775198&site=ehost-live,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/3/3/000064/000064.html,2009,McDonough,Jerome,"XML, Interoperability and the Social Construction of Markup Languages: The Library Example",DHQ,"BosakJ. XML, Java, and the future of the Web. March 10, 1997. http://www.ibiblio.org/bosak/xml/why/xmlapps.htm",http://www.ibiblio.org/bosak/xml/why/xmlapps.htm,page exists
http://digitalhumanities.org/dhq/vol/3/3/000064/000064.html,2009,McDonough,Jerome,"XML, Interoperability and the Social Construction of Markup Languages: The Library Example",DHQ,"Bosak, John. “Media-Independent Publishing: Four Myths about XML”. Computer 31: 10 (1998). http://ieeexplore.ieee.org/iel4/2/15590/00722303.pdf",http://ieeexplore.ieee.org/iel4/2/15590/00722303.pdf,"redirected, to same page"
